id,probability
255,0.14166410921704842
256,0.14166410921704842
257,0.48994042234629903
258,0.48994042234629903
259,0.3910466942738826
260,0.48994042234629903
261,0.14166410921704842
262,0.3290300777289625
263,0.14166410921704842
264,0.41168606183858697
265,0.41168606183858697
266,0.14166410921704842
267,0.48994042234629903
268,0.41168606183858697
269,0.7342389411354928
270,0.14166410921704842
271,0.48994042234629903
272,0.41168606183858697
273,0.14166410921704842
274,0.14166410921704842
275,0.14166410921704842
276,0.41168606183858697
277,0.41168606183858697
278,0.14166410921704842
279,0.41168606183858697
280,0.41168606183858697
281,0.6661149758204247
282,0.4200666772503572
283,0.48994042234629903
284,0.14166410921704842
285,0.14166410921704842
286,0.14166410921704842
287,0.14166410921704842
288,0.3910466942738826
289,0.48994042234629903
290,0.41168606183858697
291,0.7731147901655574
292,0.14166410921704842
293,0.48994042234629903
294,0.14166410921704842
295,0.14166410921704842
296,0.3290300777289625
297,0.14166410921704842
298,0.41168606183858697
299,0.14166410921704842
300,0.14166410921704842
301,0.48994042234629903
302,0.14166410921704842
303,0.14166410921704842
304,0.14166410921704842
305,0.6661149758204247
306,0.3910466942738826
307,0.14166410921704842
308,0.8086787951088578
309,0.6661149758204247
310,0.14166410921704842
311,0.6661149758204247
312,0.14166410921704842
313,0.6661149758204247
314,0.48994042234629903
315,0.48994042234629903
316,0.48994042234629903
317,0.7731147901655574
318,0.14166410921704842
319,0.14166410921704842
320,0.48994042234629903
321,0.48994042234629903
322,0.14166410921704842
323,0.14166410921704842
324,0.14166410921704842
325,0.48994042234629903
326,0.14166410921704842
327,0.14166410921704842
328,0.14166410921704842
329,0.14166410921704842
330,0.14166410921704842
331,0.14166410921704842
332,0.14166410921704842
333,0.14166410921704842
334,0.41168606183858697
335,0.4200666772503572
336,0.48994042234629903
337,0.14166410921704842
338,0.7342389411354928
339,0.14166410921704842
340,0.14166410921704842
341,0.14166410921704842
342,0.14166410921704842
343,0.14166410921704842
344,0.41168606183858697
345,0.41168606183858697
346,0.3290300777289625
347,0.7191370355573312
348,0.14166410921704842
349,0.14166410921704842
350,0.14166410921704842
351,0.3910466942738826
352,0.41168606183858697
353,0.14166410921704842
354,0.48994042234629903
355,0.14166410921704842
356,0.14166410921704842
357,0.8086787951088578
358,0.14166410921704842
359,0.41168606183858697
360,0.4200666772503572
361,0.3290300777289625
362,0.14166410921704842
363,0.14166410921704842
364,0.14166410921704842
365,0.48994042234629903
366,0.4200666772503572
367,0.48994042234629903
368,0.41168606183858697
369,0.14166410921704842
370,0.7191370355573312
371,0.14166410921704842
372,0.4200666772503572
373,0.14166410921704842
374,0.14166410921704842
375,0.14166410921704842
376,0.14166410921704842
377,0.14166410921704842
378,0.14166410921704842
379,0.14166410921704842
380,0.14166410921704842
381,0.14166410921704842
382,0.3290300777289625
383,0.41168606183858697
384,0.3910466942738826
385,0.14166410921704842
386,0.14166410921704842
387,0.14166410921704842
388,0.14166410921704842
389,0.3290300777289625
390,0.14166410921704842
391,0.14166410921704842
392,0.14166410921704842
393,0.14166410921704842
394,0.41168606183858697
395,0.14166410921704842
396,0.14166410921704842
397,0.41168606183858697
398,0.41168606183858697
399,0.14166410921704842
400,0.48994042234629903
401,0.14166410921704842
402,0.14166410921704842
403,0.14166410921704842
404,0.14166410921704842
405,0.8086787951088578
406,0.7191370355573312
407,0.14166410921704842
408,0.3910466942738826
409,0.14166410921704842
410,0.3290300777289625
411,0.3290300777289625
412,0.41168606183858697
413,0.41168606183858697
414,0.14166410921704842
415,0.14166410921704842
416,0.46107123136388733
417,0.48994042234629903
418,0.48994042234629903
419,0.14166410921704842
420,0.14166410921704842
421,0.14166410921704842
422,0.14166410921704842
423,0.48994042234629903
424,0.14166410921704842
425,0.14166410921704842
426,0.14166410921704842
427,0.14166410921704842
428,0.3290300777289625
429,0.41168606183858697
430,0.14166410921704842
431,0.6661149758204247
432,0.14166410921704842
433,0.14166410921704842
434,0.14166410921704842
435,0.41168606183858697
436,0.48994042234629903
437,0.41168606183858697
438,0.48994042234629903
439,0.14166410921704842
440,0.48994042234629903
441,0.14166410921704842
442,0.48994042234629903
443,0.14166410921704842
444,0.14166410921704842
445,0.3910466942738826
446,0.6661149758204247
447,0.14166410921704842
448,0.48994042234629903
449,0.3290300777289625
450,0.14166410921704842
451,0.48994042234629903
452,0.14166410921704842
453,0.41168606183858697
454,0.14166410921704842
455,0.48994042234629903
456,0.14166410921704842
457,0.41168606183858697
458,0.14166410921704842
459,0.48994042234629903
460,0.14166410921704842
461,0.14166410921704842
462,0.48994042234629903
463,0.14166410921704842
464,0.41168606183858697
465,0.48994042234629903
466,0.14166410921704842
467,0.14166410921704842
468,0.14166410921704842
469,0.14166410921704842
470,0.6661149758204247
471,0.14166410921704842
472,0.14166410921704842
473,0.6661149758204247
474,0.48994042234629903
475,0.14166410921704842
476,0.14166410921704842
477,0.14166410921704842
478,0.14166410921704842
479,0.4200666772503572
480,0.3290300777289625
481,0.41168606183858697
482,0.14166410921704842
483,0.48994042234629903
484,0.41168606183858697
485,0.14166410921704842
486,0.6661149758204247
487,0.41168606183858697
488,0.41168606183858697
489,0.46107123136388733
490,0.41168606183858697
491,0.14166410921704842
492,0.14166410921704842
493,0.7191370355573312
494,0.14166410921704842
495,0.7731147901655574
496,0.14166410921704842
497,0.3290300777289625
498,0.14166410921704842
499,0.48994042234629903
500,0.14166410921704842
501,0.14166410921704842
502,0.14166410921704842
503,0.41168606183858697
504,0.14166410921704842
505,0.14166410921704842
506,0.7342389411354928
507,0.41168606183858697
508,0.14166410921704842
509,0.14166410921704842
510,0.14166410921704842
511,0.14166410921704842
512,0.7731147901655574
513,0.41168606183858697
514,0.48994042234629903
515,0.14166410921704842
516,0.6661149758204247
517,0.14166410921704842
518,0.14166410921704842
519,0.14166410921704842
520,0.14166410921704842
521,0.14166410921704842
522,0.14166410921704842
523,0.48994042234629903
524,0.3910466942738826
525,0.48994042234629903
526,0.5805764908105249
527,0.41168606183858697
528,0.14166410921704842
529,0.7191370355573312
530,0.14166410921704842
531,0.14166410921704842
532,0.14166410921704842
533,0.14166410921704842
534,0.14166410921704842
535,0.14166410921704842
536,0.14166410921704842
537,0.14166410921704842
538,0.48994042234629903
539,0.41168606183858697
540,0.14166410921704842
541,0.14166410921704842
542,0.3290300777289625
543,0.48994042234629903
544,0.48994042234629903
545,0.14166410921704842
546,0.14166410921704842
547,0.48994042234629903
548,0.14166410921704842
549,0.14166410921704842
550,0.48994042234629903
551,0.4200666772503572
552,0.5805764908105249
553,0.14166410921704842
554,0.14166410921704842
555,0.5805764908105249
556,0.14166410921704842
557,0.14166410921704842
558,0.14166410921704842
559,0.48994042234629903
560,0.4200666772503572
561,0.14166410921704842
562,0.14166410921704842
563,0.48994042234629903
564,0.41168606183858697
565,0.41168606183858697
566,0.14166410921704842
567,0.14166410921704842
568,0.3290300777289625
569,0.8086787951088578
570,0.41168606183858697
571,0.5805764908105249
572,0.14166410921704842
573,0.14166410921704842
574,0.4200666772503572
575,0.41168606183858697
576,0.14166410921704842
577,0.41168606183858697
578,0.14166410921704842
579,0.4200666772503572
580,0.14166410921704842
581,0.14166410921704842
582,0.14166410921704842
583,0.14166410921704842
584,0.3290300777289625
585,0.48994042234629903
586,0.14166410921704842
587,0.14166410921704842
588,0.48994042234629903
589,0.14166410921704842
590,0.14166410921704842
591,0.41168606183858697
592,0.14166410921704842
593,0.3290300777289625
594,0.14166410921704842
595,0.4200666772503572
596,0.14166410921704842
597,0.14166410921704842
598,0.14166410921704842
599,0.14166410921704842
600,0.14166410921704842
601,0.14166410921704842
602,0.3910466942738826
603,0.14166410921704842
604,0.14166410921704842
605,0.41168606183858697
606,0.14166410921704842
607,0.5503109101187111
608,0.41168606183858697
609,0.46107123136388733
610,0.14166410921704842
611,0.41168606183858697
612,0.14166410921704842
613,0.14166410921704842
614,0.3290300777289625
615,0.3290300777289625
616,0.14166410921704842
617,0.41696283133422185
618,0.14166410921704842
619,0.14166410921704842
620,0.14166410921704842
621,0.14166410921704842
622,0.14166410921704842
623,0.3290300777289625
624,0.48994042234629903
625,0.41168606183858697
626,0.8086787951088578
627,0.41168606183858697
628,0.14166410921704842
629,0.14166410921704842
630,0.41168606183858697
631,0.14166410921704842
632,0.3290300777289625
633,0.14166410921704842
634,0.48994042234629903
635,0.3910466942738826
636,0.14166410921704842
637,0.14166410921704842
638,0.48994042234629903
639,0.48994042234629903
640,0.14166410921704842
641,0.14166410921704842
642,0.6661149758204247
643,0.6661149758204247
644,0.8086787951088578
645,0.41168606183858697
646,0.7191370355573312
647,0.14166410921704842
648,0.48994042234629903
649,0.14166410921704842
650,0.3290300777289625
651,0.7191370355573312
652,0.14166410921704842
653,0.48994042234629903
654,0.6661149758204247
655,0.14166410921704842
656,0.48994042234629903
657,0.14166410921704842
658,0.14166410921704842
659,0.48994042234629903
660,0.48994042234629903
661,0.41168606183858697
662,0.7191370355573312
663,0.41168606183858697
664,0.6661149758204247
665,0.7191370355573312
666,0.14166410921704842
667,0.14166410921704842
668,0.41168606183858697
669,0.7191370355573312
670,0.41168606183858697
671,0.14166410921704842
672,0.41168606183858697
673,0.41168606183858697
674,0.14166410921704842
675,0.7191370355573312
676,0.48994042234629903
677,0.48994042234629903
678,0.41168606183858697
679,0.48994042234629903
680,0.4200666772503572
681,0.14166410921704842
682,0.14166410921704842
683,0.48994042234629903
684,0.14166410921704842
685,0.7342389411354928
686,0.14166410921704842
687,0.14166410921704842
688,0.14166410921704842
689,0.48994042234629903
690,0.41168606183858697
691,0.41696283133422185
692,0.7191370355573312
693,0.41168606183858697
694,0.3910466942738826
695,0.41168606183858697
696,0.14166410921704842
697,0.14166410921704842
698,0.41168606183858697
699,0.6661149758204247
700,0.3290300777289625
701,0.14166410921704842
702,0.6661149758204247
703,0.41168606183858697
704,0.8086787951088578
705,0.14166410921704842
706,0.14166410921704842
707,0.48994042234629903
708,0.3290300777289625
709,0.14166410921704842
710,0.14166410921704842
711,0.14166410921704842
712,0.48994042234629903
713,0.14166410921704842
714,0.14166410921704842
715,0.14166410921704842
716,0.7731147901655574
717,0.14166410921704842
718,0.48994042234629903
719,0.41168606183858697
720,0.14166410921704842
721,0.14166410921704842
722,0.14166410921704842
723,0.41168606183858697
724,0.14166410921704842
725,0.6661149758204247
726,0.14166410921704842
727,0.14166410921704842
728,0.3290300777289625
729,0.41168606183858697
730,0.6661149758204247
731,0.14166410921704842
732,0.48994042234629903
733,0.14166410921704842
734,0.14166410921704842
735,0.5503109101187111
736,0.41168606183858697
737,0.3910466942738826
738,0.7342389411354928
739,0.14166410921704842
740,0.14166410921704842
741,0.14166410921704842
742,0.14166410921704842
743,0.48994042234629903
744,0.41168606183858697
745,0.3290300777289625
746,0.48994042234629903
747,0.14166410921704842
748,0.3290300777289625
749,0.41168606183858697
750,0.41168606183858697
751,0.48994042234629903
752,0.14166410921704842
753,0.14166410921704842
754,0.14166410921704842
755,0.14166410921704842
756,0.14166410921704842
757,0.41168606183858697
758,0.14166410921704842
759,0.14166410921704842
760,0.14166410921704842
761,0.14166410921704842
762,0.41168606183858697
763,0.48994042234629903
764,0.14166410921704842
765,0.14166410921704842
766,0.41168606183858697
767,0.14166410921704842
768,0.41168606183858697
769,0.48994042234629903
770,0.41168606183858697
771,0.14166410921704842
772,0.48994042234629903
773,0.4200666772503572
774,0.14166410921704842
775,0.14166410921704842
776,0.14166410921704842
777,0.4200666772503572
778,0.14166410921704842
779,0.14166410921704842
780,0.7191370355573312
781,0.5503109101187111
782,0.14166410921704842
783,0.14166410921704842
784,0.4200666772503572
785,0.14166410921704842
786,0.41168606183858697
787,0.3910466942738826
788,0.14166410921704842
789,0.5503109101187111
790,0.48994042234629903
791,0.14166410921704842
792,0.8086787951088578
793,0.3910466942738826
794,0.14166410921704842
795,0.5805764908105249
796,0.14166410921704842
797,0.48994042234629903
798,0.14166410921704842
799,0.7731147901655574
800,0.3290300777289625
801,0.14166410921704842
802,0.14166410921704842
803,0.41168606183858697
804,0.14166410921704842
805,0.7191370355573312
806,0.48994042234629903
807,0.14166410921704842
808,0.41168606183858697
809,0.48994042234629903
810,0.4200666772503572
811,0.14166410921704842
812,0.3910466942738826
813,0.14166410921704842
814,0.14166410921704842
815,0.4200666772503572
816,0.41168606183858697
817,0.14166410921704842
818,0.14166410921704842
819,0.14166410921704842
820,0.41168606183858697
821,0.14166410921704842
822,0.5805764908105249
823,0.14166410921704842
824,0.14166410921704842
825,0.14166410921704842
826,0.41168606183858697
827,0.41168606183858697
828,0.41168606183858697
829,0.14166410921704842
830,0.14166410921704842
831,0.7191370355573312
832,0.14166410921704842
833,0.4200666772503572
834,0.14166410921704842
835,0.41168606183858697
836,0.14166410921704842
837,0.48994042234629903
838,0.14166410921704842
839,0.48994042234629903
840,0.7191370355573312
841,0.48994042234629903
842,0.14166410921704842
843,0.41168606183858697
844,0.48994042234629903
845,0.8086787951088578
846,0.7731147901655574
847,0.14166410921704842
848,0.14166410921704842
849,0.48994042234629903
850,0.14166410921704842
851,0.41168606183858697
852,0.14166410921704842
853,0.48994042234629903
854,0.14166410921704842
855,0.14166410921704842
856,0.41168606183858697
857,0.14166410921704842
858,0.3290300777289625
859,0.14166410921704842
860,0.4200666772503572
861,0.7191370355573312
862,0.14166410921704842
863,0.14166410921704842
864,0.14166410921704842
865,0.14166410921704842
866,0.14166410921704842
867,0.14166410921704842
868,0.41168606183858697
869,0.3910466942738826
870,0.14166410921704842
871,0.14166410921704842
872,0.3910466942738826
873,0.14166410921704842
874,0.14166410921704842
875,0.14166410921704842
876,0.14166410921704842
877,0.14166410921704842
878,0.14166410921704842
879,0.14166410921704842
880,0.14166410921704842
881,0.14166410921704842
882,0.41168606183858697
883,0.3910466942738826
884,0.48994042234629903
885,0.14166410921704842
886,0.14166410921704842
887,0.45473398345883226
888,0.4200666772503572
889,0.41168606183858697
890,0.48994042234629903
891,0.14166410921704842
892,0.14166410921704842
893,0.7191370355573312
894,0.8086787951088578
895,0.41168606183858697
896,0.14166410921704842
897,0.14166410921704842
898,0.14166410921704842
899,0.14166410921704842
900,0.14166410921704842
901,0.41168606183858697
902,0.48994042234629903
903,0.14166410921704842
904,0.14166410921704842
905,0.14166410921704842
906,0.14166410921704842
907,0.6661149758204247
908,0.7342389411354928
909,0.48994042234629903
910,0.41168606183858697
911,0.41168606183858697
912,0.41168606183858697
913,0.14166410921704842
914,0.14166410921704842
915,0.48994042234629903
916,0.14166410921704842
917,0.14166410921704842
918,0.14166410921704842
919,0.41168606183858697
920,0.41168606183858697
921,0.48994042234629903
922,0.48994042234629903
923,0.6661149758204247
924,0.14166410921704842
925,0.14166410921704842
926,0.3910466942738826
927,0.41168606183858697
928,0.3290300777289625
929,0.48994042234629903
930,0.6661149758204247
931,0.46107123136388733
932,0.14166410921704842
933,0.14166410921704842
934,0.14166410921704842
935,0.14166410921704842
936,0.14166410921704842
937,0.14166410921704842
938,0.14166410921704842
939,0.14166410921704842
940,0.14166410921704842
941,0.41168606183858697
942,0.14166410921704842
943,0.4200666772503572
944,0.48994042234629903
945,0.14166410921704842
946,0.14166410921704842
947,0.41168606183858697
948,0.14166410921704842
949,0.14166410921704842
950,0.14166410921704842
951,0.14166410921704842
952,0.4200666772503572
953,0.48994042234629903
954,0.14166410921704842
955,0.4200666772503572
956,0.3910466942738826
957,0.14166410921704842
958,0.41168606183858697
959,0.14166410921704842
960,0.14166410921704842
961,0.14166410921704842
962,0.14166410921704842
963,0.14166410921704842
964,0.14166410921704842
965,0.14166410921704842
966,0.14166410921704842
967,0.4200666772503572
968,0.48994042234629903
969,0.4200666772503572
970,0.7191370355573312
971,0.14166410921704842
972,0.6661149758204247
973,0.14166410921704842
974,0.48994042234629903
975,0.14166410921704842
976,0.14166410921704842
977,0.48994042234629903
978,0.48994042234629903
979,0.41168606183858697
980,0.8086787951088578
981,0.14166410921704842
982,0.14166410921704842
983,0.14166410921704842
984,0.14166410921704842
985,0.3290300777289625
986,0.6661149758204247
987,0.14166410921704842
988,0.14166410921704842
989,0.14166410921704842
990,0.14166410921704842
991,0.14166410921704842
992,0.14166410921704842
993,0.14166410921704842
994,0.14166410921704842
995,0.14166410921704842
996,0.7731147901655574
997,0.14166410921704842
998,0.14166410921704842
999,0.14166410921704842
1000,0.14166410921704842
1001,0.14166410921704842
1002,0.41168606183858697
1003,0.14166410921704842
1004,0.3290300777289625
1005,0.48994042234629903
1006,0.14166410921704842
1007,0.3910466942738826
1008,0.14166410921704842
1009,0.14166410921704842
1010,0.14166410921704842
1011,0.14166410921704842
1012,0.14166410921704842
1013,0.14166410921704842
1014,0.41168606183858697
1015,0.14166410921704842
1016,0.48994042234629903
1017,0.14166410921704842
1018,0.7191370355573312
1019,0.3290300777289625
1020,0.14166410921704842
1021,0.3290300777289625
1022,0.14166410921704842
1023,0.14166410921704842
1024,0.4200666772503572
1025,0.14166410921704842
1026,0.14166410921704842
1027,0.14166410921704842
1028,0.14166410921704842
1029,0.14166410921704842
1030,0.14166410921704842
1031,0.14166410921704842
1032,0.14166410921704842
1033,0.14166410921704842
1034,0.41168606183858697
1035,0.14166410921704842
1036,0.14166410921704842
1037,0.14166410921704842
1038,0.14166410921704842
1039,0.14166410921704842
1040,0.14166410921704842
1041,0.41168606183858697
1042,0.6661149758204247
1043,0.14166410921704842
1044,0.48994042234629903
1045,0.14166410921704842
1046,0.14166410921704842
1047,0.14166410921704842
1048,0.41168606183858697
1049,0.14166410921704842
1050,0.14166410921704842
1051,0.3290300777289625
1052,0.41168606183858697
1053,0.48994042234629903
1054,0.14166410921704842
1055,0.48994042234629903
1056,0.14166410921704842
1057,0.14166410921704842
1058,0.14166410921704842
1059,0.41168606183858697
1060,0.41168606183858697
1061,0.5503109101187111
1062,0.41168606183858697
1063,0.14166410921704842
1064,0.14166410921704842
1065,0.48994042234629903
1066,0.48994042234629903
1067,0.41168606183858697
1068,0.14166410921704842
1069,0.14166410921704842
1070,0.14166410921704842
1071,0.14166410921704842
1072,0.48994042234629903
1073,0.7191370355573312
1074,0.14166410921704842
1075,0.3290300777289625
1076,0.48994042234629903
1077,0.48994042234629903
1078,0.14166410921704842
1079,0.4200666772503572
1080,0.48994042234629903
1081,0.41168606183858697
1082,0.7342389411354928
1083,0.14166410921704842
1084,0.4200666772503572
1085,0.48994042234629903
1086,0.14166410921704842
1087,0.41168606183858697
1088,0.48994042234629903
1089,0.7191370355573312
1090,0.14166410921704842
1091,0.14166410921704842
1092,0.14166410921704842
1093,0.41168606183858697
1094,0.14166410921704842
1095,0.41168606183858697
1096,0.41168606183858697
1097,0.41168606183858697
1098,0.41168606183858697
1099,0.48994042234629903
1100,0.41168606183858697
1101,0.14166410921704842
1102,0.14166410921704842
1103,0.3290300777289625
1104,0.14166410921704842
1105,0.14166410921704842
1106,0.41168606183858697
1107,0.14166410921704842
1108,0.48994042234629903
1109,0.48994042234629903
1110,0.14166410921704842
1111,0.14166410921704842
1112,0.14166410921704842
1113,0.14166410921704842
1114,0.41168606183858697
1115,0.14166410921704842
1116,0.14166410921704842
1117,0.48994042234629903
1118,0.7191370355573312
1119,0.14166410921704842
1120,0.14166410921704842
1121,0.41168606183858697
1122,0.14166410921704842
1123,0.14166410921704842
1124,0.48994042234629903
1125,0.3290300777289625
1126,0.48994042234629903
1127,0.14166410921704842
1128,0.6661149758204247
1129,0.14166410921704842
1130,0.3290300777289625
1131,0.14166410921704842
1132,0.8086787951088578
1133,0.14166410921704842
1134,0.41168606183858697
1135,0.7342389411354928
1136,0.41168606183858697
1137,0.14166410921704842
1138,0.14166410921704842
1139,0.41168606183858697
1140,0.14166410921704842
1141,0.14166410921704842
1142,0.14166410921704842
1143,0.4200666772503572
1144,0.8086787951088578
1145,0.48994042234629903
1146,0.14166410921704842
1147,0.48994042234629903
1148,0.41168606183858697
1149,0.48994042234629903
1150,0.14166410921704842
1151,0.14166410921704842
1152,0.41168606183858697
1153,0.14166410921704842
1154,0.14166410921704842
1155,0.41168606183858697
1156,0.14166410921704842
1157,0.7191370355573312
1158,0.7191370355573312
1159,0.14166410921704842
1160,0.14166410921704842
1161,0.6661149758204247
1162,0.41168606183858697
1163,0.14166410921704842
1164,0.48994042234629903
1165,0.5503109101187111
1166,0.14166410921704842
1167,0.8086787951088578
1168,0.14166410921704842
1169,0.3910466942738826
1170,0.14166410921704842
1171,0.7191370355573312
1172,0.14166410921704842
1173,0.14166410921704842
1174,0.14166410921704842
1175,0.4200666772503572
1176,0.7191370355573312
1177,0.8086787951088578
1178,0.7191370355573312
1179,0.14166410921704842
1180,0.41168606183858697
1181,0.8086787951088578
1182,0.48994042234629903
1183,0.48994042234629903
1184,0.7342389411354928
1185,0.14166410921704842
1186,0.4200666772503572
1187,0.41168606183858697
1188,0.6455038538395661
1189,0.41168606183858697
1190,0.14166410921704842
1191,0.7731147901655574
1192,0.14166410921704842
1193,0.6661149758204247
1194,0.41168606183858697
1195,0.48994042234629903
1196,0.14166410921704842
1197,0.14166410921704842
1198,0.14166410921704842
1199,0.41168606183858697
1200,0.48994042234629903
1201,0.41168606183858697
1202,0.14166410921704842
1203,0.14166410921704842
1204,0.14166410921704842
1205,0.14166410921704842
1206,0.14166410921704842
1207,0.6661149758204247
1208,0.4200666772503572
1209,0.48994042234629903
1210,0.14166410921704842
1211,0.48994042234629903
1212,0.41168606183858697
1213,0.14166410921704842
1214,0.14166410921704842
1215,0.6455038538395661
1216,0.14166410921704842
1217,0.4200666772503572
1218,0.14166410921704842
1219,0.5503109101187111
1220,0.3290300777289625
1221,0.41168606183858697
1222,0.4200666772503572
1223,0.7191370355573312
1224,0.14166410921704842
1225,0.41168606183858697
1226,0.14166410921704842
1227,0.14166410921704842
1228,0.41168606183858697
1229,0.7191370355573312
1230,0.7191370355573312
1231,0.14166410921704842
1232,0.6661149758204247
1233,0.14166410921704842
1234,0.8086787951088578
1235,0.8086787951088578
1236,0.14166410921704842
1237,0.48994042234629903
1238,0.7731147901655574
1239,0.48994042234629903
1240,0.14166410921704842
1241,0.14166410921704842
1242,0.3910466942738826
1243,0.14166410921704842
1244,0.3290300777289625
1245,0.41168606183858697
1246,0.48994042234629903
1247,0.3290300777289625
1248,0.14166410921704842
1249,0.48994042234629903
